image_path,label,domain,metadata_path
diseases/plant/tomato_late_blight/images/02a3e0cd-04da-4e08-b929-167bcb7f46f4___GHLB2 Leaf 8731.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5aac391c-87ed-44cd-84f0-a7bf235003fd___RS_Late.B 4842.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f8ff945-6a8a-470b-aa5f-0b3f5ce87c01___GHLB Leaf 1.2 Day 13.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/01cd2d73-c741-45a5-9610-a2cea2266b80___GHLB2 Leaf 121.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3e01dcb7-e660-4403-861a-59a44d572565___GHLB Leaf 2 Day 7.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/01a68044-9c5b-4658-a944-6108c6862ce7___GHLB Leaf 2.1 Day 16.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0b33d7a7-d017-4857-845a-874a004ccd26___RS_Late.B 4970.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f8eaaf9-901f-4628-b706-7257b3e67303___RS_Late.B 6025.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5be6f633-9ae7-40b9-b1aa-f92a1ab919fb___RS_Late.B 5011.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7da8f393-2df9-42cc-a864-bc8d7ead2fe4___GHLB2 Leaf 8619.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f3884a8-82eb-4db8-b5c2-cc3f6dbe0cf9___RS_Late.B 6196.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4c25c41d-6e73-46e6-bf17-f9571fa80733___RS_Late.B 6077.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7d0d5e78-87b9-4d47-9291-4a1e75fe9d97___GHLB2 Leaf 8693.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6f7a49a1-db0e-486f-b836-51827df940df___GHLB2 Leaf 8735.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/05b90bad-941f-499f-a2f6-a88e54c1da85___GHLB2 Leaf 155.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7b343a4c-5fbc-40f6-83da-ccae49ebd5fb___GHLB_PS Leaf 35 Day 13.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2b3bc2ea-6604-4b73-9e6d-023211f1ebc4___GHLB2 Leaf 112.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7da77ecf-90a8-4e8a-b84f-6e64f5f2a9f2___GHLB2 Leaf 115.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2f08688f-f6ea-4772-bfa3-5a995e38988c___GHLB2 Leaf 8827.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1b7d11ff-e94c-45cb-9ef2-6430f989e90e___GHLB2 Leaf 120.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7c367715-8147-42a2-803a-987828f88d76___GHLB2 Leaf 144.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1af98b62-adaf-43d0-b4eb-83ab3f1ee084___RS_Late.B 4908.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1d83eef4-92a0-42a2-9ea7-1ec2e683dbc0___GHLB2 Leaf 8809.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1ba00fc3-a45b-4d23-94da-5e090ba7f3d3___RS_Late.B 6403.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4cae9dde-fd4a-48f0-a66d-c7ed92eee6ea___GHLB2 Leaf 97.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3b34322e-e2ad-4023-bf76-f290fb2455a1___GHLB_PS Leaf 52 Day 18.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0f8887d8-24b4-4f25-bc03-d47421ab47f7___RS_Late.B 4948.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3e7acc8a-73b1-4c21-bc67-bb6e65c4d373___GHLB Leaf 8.1 Day 12.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7ae76b22-7563-4fd9-a859-50b7ad906f64___GHLB2 Leaf 86.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4d8b05f5-930b-426b-bbea-0bd33e8a6c42___RS_Late.B 6830.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6c9c73fa-5c8d-40ce-9221-a600908bff33___RS_Late.B 4893.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3a3e6df4-6493-4be6-b652-2b02b4b02d33___GHLB2 Leaf 8921.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4cdd9b83-3ec9-40af-b402-a96827e69b84___GHLB2 Leaf 8554.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4c42cb8f-e57f-48a5-bff2-8a8629d7505b___RS_Late.B 6869.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7e92fb02-314e-4cad-a30d-e478b216bce4___RS_Late.B 6890.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0a3f65fc-ef1c-4aed-b235-46bae4e5c0e7___GHLB2 Leaf 9065.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6bc35871-5096-4405-8064-10e586175e9a___RS_Late.B 5584.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0d7b0e84-1c99-4699-84ed-ca86aec642e5___GHLB2 Leaf 8652.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5b493f89-c29b-4c99-9ace-e9c3c0dafbf6___RS_Late.B 6062.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3f5d6de4-0966-4798-b142-78c4fb4097b5___GHLB2 Leaf 8628.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0e451078-be73-4e6b-b329-a7b0fa1f152b___GHLB2 Leaf 8612.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1f38b254-2338-4e4a-b772-2a8e60ca8bc0___GHLB2 Leaf 121.3.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c1531ba-78f7-4d02-b9f8-b227b33e22ac___GHLB2 Leaf 8874.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6ed45835-4863-4d95-9d71-8ec0f1b26f27___GHLB2 Leaf 8834.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e62a850-078e-44ce-ac30-6b940479e017___RS_Late.B 6080.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7c163fda-ae67-4733-8fe3-f59d8ab20a5a___GHLB2 Leaf 8805.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1b212ad6-e65a-4467-bfd1-9f9139070d33___GHLB2 Leaf 8609.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6e93da35-363f-42f4-af65-e6eeb1217058___GHLB2 Leaf 8780.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0cdd34fe-e8f2-41a7-b634-475338233f87___GHLB2 Leaf 8801.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2ec39ffa-c356-4d31-8153-f2e4bc9a1449___RS_Late.B 5164.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0ba7d3d8-5c4c-4365-ba0c-69f61e96a36e___RS_Late.B 5312.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/07c7f8bf-5f9c-4b94-bea8-c549866e206e___GHLB2 Leaf 101.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5ced2ede-33df-44e7-8063-a27ad667cd1a___RS_Late.B 6721.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4ca113ee-0468-483d-be29-68a27bf60a71___GHLB2 Leaf 8890.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4b6307a8-d60b-4e45-a8b4-5e1cd50f2a62___GHLB2 Leaf 8588.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0dd9d965-d68a-4e47-ba02-ebcadf13c7ae___GHLB2 Leaf 78.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0db85707-41f9-42df-ba3b-842d14f00a68___GHLB2 Leaf 8909.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1c8bf271-8455-42f5-8e9f-8a92418116f9___GHLB2 Leaf 9066.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7edf8e92-d212-46f4-843e-0c08bd263f73___GHLB2 Leaf 8944.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3ff48ec1-f9ba-443b-b5f8-89df812e1ad8___RS_Late.B 6034.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6f631d1f-06c4-4314-95fd-f79d5344cfba___RS_Late.B 5027.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5e8c40ac-42c2-47da-87d4-c136216c6bea___GHLB_PS Leaf 49 Day 18.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3a0cd50f-708e-478a-9231-39db5f2fc7c3___GHLB_PS Leaf 32.1 Day 13.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0ab172fa-ac7b-4a3e-90c8-0708703eb3bb___RS_Late.B 5572.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1e095cdc-6a71-4ae4-9709-be97b5668454___GHLB2 Leaf 8845.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0fd882fa-471d-4bcc-ab2b-efdfaf904bc3___GHLB2 Leaf 8915.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1b2756ef-4fa0-410a-8fe5-a8b699d3553e___GHLB2 Leaf 156.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4b115bc3-911c-4e98-b948-a6a360f06a87___GHLB_PS Leaf 25 Day 9.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4eecda06-df95-4222-b91f-b92111dd0b38___RS_Late.B 6070.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6c7243ea-1e4b-4166-ae4c-9f99bb84fe4d___GHLB2 Leaf 128.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e6c4476-c99f-4f05-a1bd-70701326a15d___GHLB2 Leaf 8925.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7bf1decf-376a-4ee7-836e-23f60aee5d46___RS_Late.B 6179.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5ad08690-9554-4978-a7b5-1a5cc0c1fb72___RS_Late.B 4988.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0003faa8-4b27-4c65-bf42-6d9e352ca1a5___RS_Late.B 4946.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1a69b38b-c4eb-42c4-9584-bcb14fb8db0c___GHLB2 Leaf 9011.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2a295211-a73b-4460-95c5-81842743518f___RS_Late.B 5116.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0b52ebed-e711-41f2-bfd1-af73410b370e___RS_Late.B 5463.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0c3153b2-0e64-41b6-902a-66eafbf7cae6___GHLB Leaf 4.1 Day 1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0b988f87-fdce-40ba-aa09-7e6c9e1d6d30___GHLB_PS Leaf 21 Day 8.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0b6caac4-cc62-4c46-9de4-1815a0aa6dbe___GHLB2 Leaf 8799.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f790574-ac82-4a3e-9a4d-02cd7762dce2___GHLB2 Leaf 8948.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0da23640-656e-4f03-be14-4b4b36811861___GHLB2 Leaf 9072.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6c9a2927-d29d-4cca-80d9-63ddb240ef70___RS_Late.B 5340.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4aeaacd8-ff6e-4d01-86d1-0a51c626cc99___GHLB2 Leaf 8943.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/01c391d2-1b3a-4b58-b205-a75674bba6e9___GHLB2 Leaf 8824.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3dcee9ed-43bb-45a9-8cff-641b3dd62179___RS_Late.B 5324.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6f78a5ad-d4cf-4289-8369-29a69aa493b0___RS_Late.B 6129.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0ccaeb36-37ff-4328-91c8-99aabd68f442___RS_Late.B 6596.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6dbfc1ca-37e7-4768-8009-4394e97c6c03___GHLB2 Leaf 8838.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3b9a0c9e-353a-48c0-9b39-90c4ed35dcb7___RS_Late.B 6289.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6d010698-482e-4445-afd2-dc8dca53ed19___RS_Late.B 5493.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3de67462-9ae4-455d-8d0d-a625c92c7120___RS_Late.B 5148.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6dbef77b-50b6-4d0f-970a-d86f9df2254e___RS_Late.B 6936.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1a9a2cbf-75f3-4dd9-93ef-3d3c58e97d06___GHLB2 Leaf 8666.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5fdf3288-d5f4-4c70-9b12-95222b82d415___RS_Late.B 4942.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c715755-192c-4d69-8740-e778e4a66618___RS_Late.B 6215.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e8f61d8-0d5d-46e3-a597-ede96855a4fe___RS_Late.B 5352.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6e594cdd-0b3f-41d2-b056-f03819790e8c___RS_Late.B 5348.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4fc2334d-be0a-45f9-970d-be7a0f6a6c2a___RS_Late.B 6268.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2ac8376a-3401-4572-af45-6984e6415996___GHLB2 Leaf 8787.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0ab1cab4-a0c9-4323-9a64-cdafa4342a9b___GHLB2 Leaf 8918.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6b68a1c0-31aa-49f9-b69c-55e96bebcc8b___GHLB Leaf 8.2 Day 13.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5f866129-ebbd-413b-aa6e-cf149be553e7___RS_Late.B 5390.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e5a8b76-c1d5-432c-bbde-7589e087b120___GHLB2 Leaf 8976.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6c0403af-46da-424a-bb2e-98610e1b11b1___GHLB_PS Leaf 38 Day 16.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5d987d94-661d-42ed-9b40-b37c926b7c31___GHLB2 Leaf 9031.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5fe7a356-5447-4da3-afc8-f93a11250305___GHLB2ES Leaf 67.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c5142ea-6b6b-4ea5-bd9c-b2da28bfadfa___RS_Late.B 5634.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4cbf0243-7350-4ce5-893a-34f7b13c97ea___RS_Late.B 6810.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/04d8f472-b6ba-4bf7-82eb-a643937af9aa___GHLB2 Leaf 113.3.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1c35f7ce-8e8e-4c20-b625-b01f9bf7d0cd___GHLB2 Leaf 111.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5b80231f-8012-42bb-97d0-12c48a4a2450___GHLB2 Leaf 8546.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e493726-b22f-4e98-a2e2-418a4425cafb___GHLB2 Leaf 8911.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1e55a2c0-6618-4c42-93a6-cfc8a9d5ca77___GHLB2 Leaf 9039.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7d4d00c0-1e72-427d-9f05-1f64f8051cb8___GHLB_PS Leaf 1 Day 7.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f847477-1111-4f20-9de5-56153bee415b___RS_Late.B 5049.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2dd36c99-7454-499f-8ff5-d25a01568d33___GHLB2 Leaf 99.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5ba6fbc5-a1de-4600-b0aa-9d8b8c222183___RS_Late.B 6181.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3db1a347-001b-4170-8f64-4fa097f83bc7___GHLB_PS Leaf 1.2 Day 8.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7eb30afe-7975-487a-8dd2-bf72634967a8___GHLB2ES Leaf 136.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1a33a1fd-d077-4cf6-84ac-7825176e25d2___GHLB2 Leaf 8969.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2c666dfe-4499-48cf-926c-ecdea7864087___GHLB2 Leaf 8947.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/04ba0ca5-c52c-4bab-897b-2d38f7835a03___RS_Late.B 5631.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7aa199e5-4228-409c-84c2-8cd070af2b87___GHLB Leaf 2.1 Day 12.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1b5ec98a-5be3-408c-8d8c-e3042f68e225___RS_Late.B 5016.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f4621fe-72ce-4f4c-a20e-320250ec8a9d___RS_Late.B 5556.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/06f7c4e6-abd5-4399-9083-ed241a9c4bab___RS_Late.B 5407.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7a163b85-1356-4b3e-98f2-2d24b3a1adaf___RS_Late.B 6802.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c5a2e9e-e460-403e-9d8a-f961b1f10935___RS_Late.B 5133.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1ab30bde-88a4-4e29-855e-fa7a6ec1e226___RS_Late.B 5145.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7a08fe4d-cb32-4a4e-861e-249e582fb8c8___GHLB2 Leaf 8820.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1a473cad-42fc-48ca-963c-d438fbca928f___RS_Late.B 5418.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1b36d656-ee17-43a1-8f47-0d163c69f754___RS_Late.B 5605.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6dbfb834-5654-4526-8014-2b33ef976892___RS_Late.B 6172.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3fcbbb8e-c7dc-4921-b8b6-bc118b877a82___RS_Late.B 5059.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4ceb4156-66d9-4405-9472-82a35f0fa245___GHLB2 Leaf 8662.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4fd803b3-c615-4d9e-9bee-54766b05672e___RS_Late.B 5002.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1c0bc46f-d72f-4826-9cb4-8879d80cac73___GHLB2 Leaf 9012.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0fa1b773-fe9f-4440-ab2a-cfbc39c9cd2b___RS_Late.B 6230.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4eca7d70-60ff-41cc-8884-e4844f23abeb___GHLB2 Leaf 8641.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0c73c79f-a384-4729-83c7-72c9b04da20c___GHLB2 Leaf 8927.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
